measurement_id,motor_id,timestamp,temperature,courant,vibration,acceleration,thdi,thdu,vitesse,cosphi,Alert_Status,alert_parameter,alert_code
4519,19,2025-04-14 13:15:00,36.2045,111.035,0.653425,0.322364,0.0,0.0,1499.3,0.85,NORMAL,,
4539,19,2025-04-14 13:30:00,35.789,98.2507,0.820567,0.264073,0.0,0.0,1494.41,0.85,NORMAL,,
4559,19,2025-04-14 13:45:00,40.4142,112.597,0.809577,0.174888,0.0,0.0,1498.35,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
4579,19,2025-04-14 14:00:00,34.0266,102.51,0.780166,0.26785,0.0,0.0,1499.32,0.85,NORMAL,,
4599,19,2025-04-14 14:15:00,33.228,107.982,0.578432,0.28354,0.0,0.0,1482.23,0.85,NORMAL,,
4619,19,2025-04-14 14:30:00,34.4774,94.0558,0.77011,0.438061,0.0,0.0,1496.42,0.85,NORMAL,,
4639,19,2025-04-14 14:45:00,36.3913,108.659,0.911674,0.464748,0.0,0.0,1493.97,0.85,NORMAL,,
4659,19,2025-04-14 15:00:00,41.1402,91.947,0.664641,0.37311,0.0,0.0,1496.2,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
4679,19,2025-04-14 15:15:00,41.6407,103.811,0.650757,0.251647,0.0,0.0,1495.76,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
4699,19,2025-04-14 15:30:00,32.775,109.903,0.8741,0.0852327,0.0,0.0,1489.93,0.85,NORMAL,,
4719,19,2025-04-14 15:45:00,39.3592,108.687,0.703147,0.249299,0.0,0.0,1494.97,0.85,NORMAL,,
4739,19,2025-04-14 16:00:00,34.2418,107.812,0.737779,0.429981,0.0,0.0,1492.15,0.85,NORMAL,,
4759,19,2025-04-14 16:15:00,24.626,105.676,1.11701,0.4325,0.0,0.0,1492.45,0.85,ALERT,vibration,ALERT_19_VIBRATION
4779,19,2025-04-14 16:30:00,40.7341,105.746,0.550509,0.228957,0.0,0.0,1492.32,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
4799,19,2025-04-14 16:45:00,37.0643,114.561,0.711676,0.498137,0.0,0.0,1502.45,0.85,NORMAL,,
4819,19,2025-04-15 07:00:00,37.0058,117.698,0.853257,0.388784,0.0,0.0,1500.82,0.85,NORMAL,,
4839,19,2025-04-15 07:15:00,27.0238,112.061,0.505701,0.367078,0.0,0.0,1494.29,0.85,NORMAL,,
4859,19,2025-04-15 07:30:00,28.1147,92.8589,0.495219,0.385336,0.0,0.0,1489.09,0.85,NORMAL,,
4879,19,2025-04-15 07:45:00,37.8281,105.621,0.741184,0.072076,0.0,0.0,1488.99,0.85,NORMAL,,
4899,19,2025-04-15 08:00:00,29.7079,99.5662,0.724329,0.451157,0.0,0.0,1489.46,0.85,NORMAL,,
4919,19,2025-04-15 08:15:00,36.6245,99.2523,1.04984,0.340103,0.0,0.0,1491.37,0.85,ALERT,vibration,ALERT_19_VIBRATION
4939,19,2025-04-15 08:30:00,29.2572,108.832,0.675628,0.146969,0.0,0.0,1496.12,0.85,NORMAL,,
4959,19,2025-04-15 08:45:00,33.0397,104.289,0.57969,0.371342,0.0,0.0,1497.38,0.85,NORMAL,,
4979,19,2025-04-15 09:00:00,25.6515,102.868,0.514489,0.18353,0.0,0.0,1490.62,0.85,NORMAL,,
4999,19,2025-04-15 09:15:00,36.7425,104.584,0.550882,0.342282,0.0,0.0,1492.36,0.85,NORMAL,,
5019,19,2025-04-15 09:30:00,36.5994,102.966,0.805824,0.0352654,0.0,0.0,1496.26,0.85,NORMAL,,
5039,19,2025-04-15 09:45:00,42.825,108.758,0.709276,0.395998,0.0,0.0,1487.92,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5059,19,2025-04-15 10:00:00,44.4778,102.483,0.712156,0.247356,0.0,0.0,1492.85,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5079,19,2025-04-15 10:15:00,40.1628,107.46,0.738305,0.377773,0.0,0.0,1494.1,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5099,19,2025-04-15 10:30:00,36.6623,107.447,0.820074,0.377682,0.0,0.0,1489.51,0.85,NORMAL,,
5119,19,2025-04-15 10:45:00,40.7567,114.364,0.997889,0.112802,0.0,0.0,1497.2,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5139,19,2025-04-15 11:00:00,34.5714,105.549,1.00267,0.182847,0.0,0.0,1500.4,0.85,ALERT,vibration,ALERT_19_VIBRATION
5159,19,2025-04-15 11:15:00,28.0087,101.061,1.03169,0.199023,0.0,0.0,1493.59,0.85,ALERT,vibration,ALERT_19_VIBRATION
5179,19,2025-04-15 11:30:00,30.0369,101.991,0.552388,0.195843,0.0,0.0,1501.39,0.85,NORMAL,,
5199,19,2025-04-15 11:45:00,43.0347,100.754,1.02345,0.321409,0.0,0.0,1489.13,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5219,19,2025-04-15 12:00:00,42.639,108.062,0.725007,0.378822,0.0,0.0,1497.73,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5239,19,2025-04-15 12:15:00,45.0164,105.822,0.341882,0.460971,0.0,0.0,1493.13,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5259,19,2025-04-15 12:30:00,36.7071,104.153,0.703171,0.285582,0.0,0.0,1490.09,0.85,NORMAL,,
5279,19,2025-04-15 12:45:00,23.4869,111.164,1.07235,0.274068,0.0,0.0,1492.95,0.85,ALERT,vibration,ALERT_19_VIBRATION
5299,19,2025-04-15 13:00:00,30.5861,106.199,0.610425,0.198041,0.0,0.0,1496.31,0.85,NORMAL,,
5319,19,2025-04-15 13:15:00,43.7663,102.705,0.579021,0.374292,0.0,0.0,1500.26,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5339,19,2025-04-15 13:30:00,35.3373,101.594,0.46497,0.125924,0.0,0.0,1497.59,0.85,NORMAL,,
5359,19,2025-04-15 13:45:00,27.2269,116.088,0.964341,0.266413,0.0,0.0,1492.59,0.85,NORMAL,,
5379,19,2025-04-15 14:00:00,29.3789,106.434,0.715807,0.144957,0.0,0.0,1494.55,0.85,NORMAL,,
5399,19,2025-04-15 14:15:00,33.9824,99.4025,0.711222,0.400242,0.0,0.0,1483.91,0.85,NORMAL,,
5419,19,2025-04-15 14:30:00,33.206,108.849,0.36469,0.336009,0.0,0.0,1490.58,0.85,NORMAL,,
5439,19,2025-04-15 14:45:00,34.7673,92.7972,0.693608,0.441377,0.0,0.0,1497.1,0.85,NORMAL,,
5459,19,2025-04-15 15:00:00,27.6593,104.003,0.487192,0.434304,0.0,0.0,1498.4,0.85,NORMAL,,
5479,19,2025-04-15 15:15:00,34.1955,116.25,0.691593,0.274071,0.0,0.0,1492.8,0.85,NORMAL,,
5499,19,2025-04-15 15:30:00,38.4067,102.498,0.684334,0.294432,0.0,0.0,1485.47,0.85,NORMAL,,
5519,19,2025-04-15 15:45:00,41.388,99.8814,0.892329,0.204636,0.0,0.0,1492.08,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5539,19,2025-04-15 16:00:00,33.4075,109.882,0.97352,0.261667,0.0,0.0,1494.28,0.85,NORMAL,,
5559,19,2025-04-15 16:15:00,34.9588,109.466,0.850028,0.100158,0.0,0.0,1492.65,0.85,NORMAL,,
5579,19,2025-04-15 16:30:00,35.7116,112.11,0.564713,0.371762,0.0,0.0,1494.42,0.85,NORMAL,,
5599,19,2025-04-15 16:45:00,30.1186,97.1607,0.774942,0.365034,0.0,0.0,1497.32,0.85,NORMAL,,
5619,19,2025-04-16 07:00:00,41.1258,99.8341,0.45272,0.250619,0.0,0.0,1488.05,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5639,19,2025-04-16 07:15:00,33.1997,105.314,0.899887,0.263706,0.0,0.0,1497.61,0.85,NORMAL,,
5659,19,2025-04-16 07:30:00,39.8903,109.458,0.678102,0.210789,0.0,0.0,1504.82,0.85,NORMAL,,
5679,19,2025-04-16 07:45:00,35.0523,112.073,0.830893,0.372212,0.0,0.0,1493.57,0.85,NORMAL,,
5699,19,2025-04-16 08:00:00,40.9948,100.835,0.8491,0.416934,0.0,0.0,1494.57,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
5719,19,2025-04-16 08:15:00,34.5885,105.127,0.482096,0.372606,0.0,0.0,1483.82,0.85,NORMAL,,
5739,19,2025-04-16 08:30:00,34.8447,115.824,0.460865,0.33729,0.0,0.0,1495.32,0.85,NORMAL,,
5759,19,2025-04-16 08:45:00,33.7509,103.013,0.506593,0.368846,0.0,0.0,1499.9,0.85,NORMAL,,
5779,19,2025-04-16 09:00:00,32.2745,108.028,1.01848,0.444711,0.0,0.0,1495.9,0.85,ALERT,vibration,ALERT_19_VIBRATION
5799,19,2025-04-16 09:15:00,24.3292,107.25,0.657678,0.412138,0.0,0.0,1489.67,0.85,NORMAL,,
5819,19,2025-04-16 09:30:00,31.8856,106.583,0.610682,0.473995,0.0,0.0,1489.45,0.85,NORMAL,,
5839,19,2025-04-16 09:45:00,33.8136,112.973,0.700419,0.397,0.0,0.0,1501.63,0.85,NORMAL,,
5859,19,2025-04-16 10:00:00,35.9505,109.795,0.649129,0.292559,0.0,0.0,1492.97,0.85,NORMAL,,
5879,19,2025-04-16 10:15:00,32.442,106.166,1.04998,0.24775,0.0,0.0,1495.12,0.85,ALERT,vibration,ALERT_19_VIBRATION
5899,19,2025-04-16 10:30:00,38.7013,102.079,0.744641,0.166833,0.0,0.0,1495.81,0.85,NORMAL,,
5919,19,2025-04-16 10:45:00,34.5892,102.965,0.582222,0.155749,0.0,0.0,1501.11,0.85,NORMAL,,
5939,19,2025-04-16 11:00:00,39.2606,103.011,0.772461,0.473181,0.0,0.0,1500.54,0.85,NORMAL,,
5959,19,2025-04-16 11:15:00,37.7005,105.702,0.775756,0.1846,0.0,0.0,1492.35,0.85,NORMAL,,
5979,19,2025-04-16 11:30:00,33.8934,103.948,0.729749,0.261883,0.0,0.0,1500.76,0.85,NORMAL,,
5999,19,2025-04-16 11:45:00,37.1879,116.12,0.580232,0.208242,0.0,0.0,1494.89,0.85,NORMAL,,
6019,19,2025-04-16 12:00:00,38.6594,97.9035,0.692882,0.15071,0.0,0.0,1495.0,0.85,NORMAL,,
6039,19,2025-04-16 12:15:00,38.7416,107.56,0.649085,0.40972,0.0,0.0,1498.64,0.85,NORMAL,,
6059,19,2025-04-16 12:30:00,36.3285,105.303,0.74182,0.296861,0.0,0.0,1491.53,0.85,NORMAL,,
6079,19,2025-04-16 12:45:00,35.7156,103.477,0.869258,0.229045,0.0,0.0,1504.92,0.85,NORMAL,,
6099,19,2025-04-16 13:00:00,42.1234,100.806,0.671071,0.302081,0.0,0.0,1493.24,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
6119,19,2025-04-16 13:15:00,31.4679,104.638,0.430379,0.326819,0.0,0.0,1485.52,0.85,NORMAL,,
6139,19,2025-04-16 13:30:00,34.1592,97.4774,0.708447,0.302708,0.0,0.0,1486.43,0.85,NORMAL,,
6159,19,2025-04-16 13:45:00,27.6795,99.8202,0.626217,0.202286,0.0,0.0,1492.45,0.85,NORMAL,,
6179,19,2025-04-16 14:00:00,39.7099,106.008,0.542324,0.284734,0.0,0.0,1492.22,0.85,NORMAL,,
6199,19,2025-04-16 14:15:00,37.5894,107.413,0.95308,0.249986,0.0,0.0,1492.49,0.85,NORMAL,,
6219,19,2025-04-16 14:30:00,36.0817,107.001,0.592839,0.306639,0.0,0.0,1498.84,0.85,NORMAL,,
6239,19,2025-04-16 14:45:00,30.6951,108.893,0.960939,0.323471,0.0,0.0,1494.15,0.85,NORMAL,,
6259,19,2025-04-16 15:00:00,34.0866,103.293,0.640356,0.393363,0.0,0.0,1495.24,0.85,NORMAL,,
6279,19,2025-04-16 15:15:00,34.1317,108.721,0.745562,0.223345,0.0,0.0,1491.42,0.85,NORMAL,,
6299,19,2025-04-16 15:30:00,36.3432,110.195,0.682388,0.235715,0.0,0.0,1495.88,0.85,NORMAL,,
6319,19,2025-04-16 15:45:00,36.2652,106.136,0.717807,0.327093,0.0,0.0,1504.23,0.85,NORMAL,,
6339,19,2025-04-16 16:00:00,39.2598,112.167,0.500028,0.178125,0.0,0.0,1501.92,0.85,NORMAL,,
6359,19,2025-04-16 16:15:00,40.954,106.116,0.71963,0.418086,0.0,0.0,1497.5,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
6379,19,2025-04-16 16:30:00,32.9111,103.667,0.753063,0.160404,0.0,0.0,1497.95,0.85,NORMAL,,
6399,19,2025-04-16 16:45:00,42.8051,98.6546,0.627294,0.38692,0.0,0.0,1489.51,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
6419,19,2025-04-17 07:00:00,28.0479,98.249,0.839543,0.311229,0.0,0.0,1505.68,0.85,NORMAL,,
6439,19,2025-04-17 07:15:00,34.9533,104.638,0.717181,0.249817,0.0,0.0,1493.93,0.85,NORMAL,,
6459,19,2025-04-17 07:30:00,35.4572,97.1199,0.579418,0.333333,0.0,0.0,1489.99,0.85,NORMAL,,
6479,19,2025-04-17 07:45:00,34.1392,97.5241,0.633047,0.172898,0.0,0.0,1489.06,0.85,NORMAL,,
6499,19,2025-04-17 08:00:00,39.9413,105.986,0.614022,0.414873,0.0,0.0,1489.84,0.85,NORMAL,,
6519,19,2025-04-17 08:15:00,40.7209,113.411,0.373922,0.419821,0.0,0.0,1485.94,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
6539,19,2025-04-17 08:30:00,31.8256,98.6953,0.889996,0.302234,0.0,0.0,1483.43,0.85,NORMAL,,
6559,19,2025-04-17 08:45:00,30.1063,110.546,0.620374,0.313959,0.0,0.0,1497.2,0.85,NORMAL,,
6579,19,2025-04-17 09:00:00,35.8494,100.955,0.632479,0.248426,0.0,0.0,1487.99,0.85,NORMAL,,
6599,19,2025-04-17 09:15:00,33.2708,98.9859,0.742115,0.374296,0.0,0.0,1489.7,0.85,NORMAL,,
6619,19,2025-04-17 09:30:00,39.8194,101.107,0.841111,0.256681,0.0,0.0,1491.34,0.85,NORMAL,,
6639,19,2025-04-17 09:45:00,37.8839,94.942,0.589722,0.518036,0.0,0.0,1495.31,0.85,ALERT,acceleration,ALERT_19_ACCELERATION
6659,19,2025-04-17 10:00:00,38.8697,108.34,0.831572,0.164796,0.0,0.0,1493.27,0.85,NORMAL,,
6679,19,2025-04-17 10:15:00,35.495,109.799,0.329976,0.11358,0.0,0.0,1494.17,0.85,NORMAL,,
6699,19,2025-04-17 10:30:00,27.4551,102.012,0.465869,0.315485,0.0,0.0,1487.61,0.85,NORMAL,,
6719,19,2025-04-17 10:45:00,44.1463,103.164,0.890916,0.419171,0.0,0.0,1500.05,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
6739,19,2025-04-17 11:00:00,31.84,105.196,0.680528,0.279016,0.0,0.0,1493.05,0.85,NORMAL,,
6759,19,2025-04-17 11:15:00,38.1324,110.024,0.650824,0.234934,0.0,0.0,1500.68,0.85,NORMAL,,
6779,19,2025-04-17 11:30:00,31.3914,97.1989,0.818176,0.458298,0.0,0.0,1497.25,0.85,NORMAL,,
6799,19,2025-04-17 11:45:00,32.68,101.396,0.735093,0.196588,0.0,0.0,1485.42,0.85,NORMAL,,
6819,19,2025-04-17 12:00:00,28.9592,103.398,0.832955,0.207524,0.0,0.0,1497.8,0.85,NORMAL,,
6839,19,2025-04-17 12:15:00,38.1927,108.263,0.50881,0.411142,0.0,0.0,1502.07,0.85,NORMAL,,
6859,19,2025-04-17 12:30:00,29.4465,92.3331,0.697686,0.340106,0.0,0.0,1488.91,0.85,NORMAL,,
6879,19,2025-04-17 12:45:00,39.0062,113.415,0.733053,0.334424,0.0,0.0,1499.73,0.85,NORMAL,,
6899,19,2025-04-17 13:00:00,38.8775,97.4573,0.488986,0.362659,0.0,0.0,1498.77,0.85,NORMAL,,
6919,19,2025-04-17 13:15:00,37.0898,111.515,0.303622,0.262583,0.0,0.0,1492.68,0.85,NORMAL,,
6939,19,2025-04-17 13:30:00,32.8522,109.704,1.06248,0.257762,0.0,0.0,1496.0,0.85,ALERT,vibration,ALERT_19_VIBRATION
6959,19,2025-04-17 13:45:00,32.3703,109.718,0.67274,0.232538,0.0,0.0,1494.02,0.85,NORMAL,,
6979,19,2025-04-17 14:00:00,35.5544,100.784,0.936297,0.317796,0.0,0.0,1492.38,0.85,NORMAL,,
6999,19,2025-04-17 14:15:00,27.8427,113.492,0.466024,0.419425,0.0,0.0,1500.81,0.85,NORMAL,,
7019,19,2025-04-17 14:30:00,36.7056,105.417,0.579861,0.377306,0.0,0.0,1503.1,0.85,NORMAL,,
7039,19,2025-04-17 14:45:00,31.8228,116.067,0.661567,0.382046,0.0,0.0,1503.95,0.85,NORMAL,,
7059,19,2025-04-17 15:00:00,37.0006,111.422,0.644176,0.397982,0.0,0.0,1486.63,0.85,NORMAL,,
7079,19,2025-04-17 15:15:00,35.2664,109.925,0.840149,0.340555,0.0,0.0,1489.09,0.85,NORMAL,,
7099,19,2025-04-17 15:30:00,35.2188,105.532,0.915126,0.287025,0.0,0.0,1495.11,0.85,NORMAL,,
7119,19,2025-04-17 15:45:00,37.0506,102.076,0.668179,0.359241,0.0,0.0,1491.22,0.85,NORMAL,,
7139,19,2025-04-17 16:00:00,37.9412,111.754,0.872175,0.393297,0.0,0.0,1495.73,0.85,NORMAL,,
7159,19,2025-04-17 16:15:00,29.7214,109.289,0.73942,0.306419,0.0,0.0,1498.16,0.85,NORMAL,,
7179,19,2025-04-17 16:30:00,37.8498,106.995,0.504579,0.273887,0.0,0.0,1492.34,0.85,NORMAL,,
7199,19,2025-04-17 16:45:00,34.4552,101.86,0.777592,0.419881,0.0,0.0,1498.74,0.85,NORMAL,,
7219,19,2025-04-18 07:00:00,37.7798,105.723,0.94693,0.3534,0.0,0.0,1492.9,0.85,NORMAL,,
7239,19,2025-04-18 07:15:00,29.7315,111.607,0.413698,0.233142,0.0,0.0,1492.48,0.85,NORMAL,,
7259,19,2025-04-18 07:30:00,30.6593,103.98,0.594434,0.41878,0.0,0.0,1493.08,0.85,NORMAL,,
7279,19,2025-04-18 07:45:00,23.1666,103.403,0.505416,0.269146,0.0,0.0,1501.96,0.85,NORMAL,,
7299,19,2025-04-18 08:00:00,33.3499,100.321,0.673898,0.229312,0.0,0.0,1492.52,0.85,NORMAL,,
7319,19,2025-04-18 08:15:00,29.9454,109.405,0.995945,0.259126,0.0,0.0,1497.62,0.85,NORMAL,,
7339,19,2025-04-18 08:30:00,39.8211,101.267,1.21725,0.359337,0.0,0.0,1497.4,0.85,ALERT,vibration,ALERT_19_VIBRATION
7359,19,2025-04-18 08:45:00,34.2293,95.3077,0.535656,0.369784,0.0,0.0,1493.9,0.85,NORMAL,,
7379,19,2025-04-18 09:00:00,44.9488,106.601,0.62579,0.217732,0.0,0.0,1496.0,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
7399,19,2025-04-18 09:15:00,38.2061,107.368,0.898716,0.172414,0.0,0.0,1488.33,0.85,NORMAL,,
7419,19,2025-04-18 09:30:00,34.5837,109.203,0.584859,0.520122,0.0,0.0,1499.97,0.85,ALERT,acceleration,ALERT_19_ACCELERATION
7439,19,2025-04-18 09:45:00,40.6769,106.197,0.606814,0.143115,0.0,0.0,1500.97,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
7459,19,2025-04-18 10:00:00,25.8792,101.955,0.378424,0.440047,0.0,0.0,1505.35,0.85,NORMAL,,
7479,19,2025-04-18 10:15:00,38.9633,104.748,0.648028,0.108174,0.0,0.0,1500.08,0.85,NORMAL,,
7499,19,2025-04-18 10:30:00,38.8695,94.1782,0.438341,0.256617,0.0,0.0,1505.03,0.85,NORMAL,,
7519,19,2025-04-18 10:45:00,32.0859,104.189,0.742748,0.151313,0.0,0.0,1484.84,0.85,NORMAL,,
7539,19,2025-04-18 11:00:00,34.5556,100.493,0.506717,0.0382575,0.0,0.0,1486.54,0.85,NORMAL,,
7559,19,2025-04-18 11:15:00,39.8071,101.261,0.617794,0.15915,0.0,0.0,1492.05,0.85,NORMAL,,
7579,19,2025-04-18 11:30:00,33.2051,114.192,0.8412,0.526442,0.0,0.0,1496.84,0.85,ALERT,acceleration,ALERT_19_ACCELERATION
7599,19,2025-04-18 11:45:00,34.2869,109.232,0.963107,0.22914,0.0,0.0,1483.47,0.85,NORMAL,,
7619,19,2025-04-18 12:00:00,30.5284,100.678,0.402937,0.159203,0.0,0.0,1490.55,0.85,NORMAL,,
7639,19,2025-04-18 12:15:00,37.9868,111.225,1.06237,0.542661,0.0,0.0,1491.52,0.85,ALERT,vibration,ALERT_19_VIBRATION
7659,19,2025-04-18 12:30:00,34.3449,106.328,0.520937,0.311211,0.0,0.0,1497.06,0.85,NORMAL,,
7679,19,2025-04-18 12:45:00,31.96,100.057,0.683954,0.274374,0.0,0.0,1500.39,0.85,NORMAL,,
7699,19,2025-04-18 13:00:00,28.7579,99.8823,0.517854,0.43901,0.0,0.0,1494.6,0.85,NORMAL,,
7719,19,2025-04-18 13:15:00,42.6495,98.2865,0.461358,0.379638,0.0,0.0,1496.73,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
7739,19,2025-04-18 13:30:00,34.7968,95.4299,0.414975,0.281215,0.0,0.0,1498.08,0.85,NORMAL,,
7759,19,2025-04-18 13:45:00,32.2393,110.97,0.65851,0.255016,0.0,0.0,1498.97,0.85,NORMAL,,
7779,19,2025-04-18 14:00:00,36.0152,109.625,0.609891,0.373413,0.0,0.0,1492.64,0.85,NORMAL,,
7799,19,2025-04-18 14:15:00,30.3856,108.418,0.629468,0.41455,0.0,0.0,1493.0,0.85,NORMAL,,
7819,19,2025-04-18 14:30:00,30.9673,109.61,1.03051,0.313543,0.0,0.0,1491.37,0.85,ALERT,vibration,ALERT_19_VIBRATION
7839,19,2025-04-18 14:45:00,29.6599,102.473,0.461023,0.347123,0.0,0.0,1493.34,0.85,NORMAL,,
7859,19,2025-04-18 15:00:00,37.41,104.254,0.824558,0.172197,0.0,0.0,1501.74,0.85,NORMAL,,
7879,19,2025-04-18 15:15:00,43.6251,101.869,0.279547,0.327677,0.0,0.0,1500.97,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
7899,19,2025-04-18 15:30:00,43.2988,105.269,0.385235,0.390462,0.0,0.0,1492.58,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
7919,19,2025-04-18 15:45:00,31.8546,103.681,0.874141,0.343918,0.0,0.0,1491.75,0.85,NORMAL,,
7939,19,2025-04-18 16:00:00,31.2466,99.1808,0.866733,0.195041,0.0,0.0,1495.8,0.85,NORMAL,,
7959,19,2025-04-18 16:15:00,29.7343,103.03,0.697395,0.345977,0.0,0.0,1497.23,0.85,NORMAL,,
7979,19,2025-04-18 16:30:00,35.7972,110.419,0.861864,0.44248,0.0,0.0,1486.54,0.85,NORMAL,,
7999,19,2025-04-18 16:45:00,29.3831,113.097,0.649327,0.327226,0.0,0.0,1489.68,0.85,NORMAL,,
8019,19,2025-04-19 07:00:00,33.7866,99.591,0.79609,0.271688,0.0,0.0,1502.36,0.85,NORMAL,,
8039,19,2025-04-19 07:15:00,25.9277,101.935,0.85746,0.255211,0.0,0.0,1485.45,0.85,NORMAL,,
8059,19,2025-04-19 07:30:00,36.6031,101.674,0.497,0.40791,0.0,0.0,1494.92,0.85,NORMAL,,
8079,19,2025-04-19 07:45:00,36.9973,103.617,0.815244,0.308414,0.0,0.0,1487.11,0.85,NORMAL,,
8099,19,2025-04-19 08:00:00,31.3252,95.2733,0.590767,0.131153,0.0,0.0,1498.09,0.85,NORMAL,,
8119,19,2025-04-19 08:15:00,32.0313,110.759,0.627798,0.31073,0.0,0.0,1506.08,0.85,NORMAL,,
8139,19,2025-04-19 08:30:00,34.9609,106.621,0.922386,0.313858,0.0,0.0,1489.11,0.85,NORMAL,,
8159,19,2025-04-19 08:45:00,38.011,96.9277,0.633197,0.380887,0.0,0.0,1494.77,0.85,NORMAL,,
8179,19,2025-04-19 09:00:00,36.846,112.92,0.711969,0.334313,0.0,0.0,1499.78,0.85,NORMAL,,
8199,19,2025-04-19 09:15:00,43.5981,103.761,0.720327,0.367778,0.0,0.0,1488.41,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
8219,19,2025-04-19 09:30:00,39.3394,101.461,0.682481,0.27741,0.0,0.0,1490.1,0.85,NORMAL,,
8239,19,2025-04-19 09:45:00,37.0659,105.708,0.487366,0.17563,0.0,0.0,1497.8,0.85,NORMAL,,
8259,19,2025-04-19 10:00:00,35.3315,104.201,0.939584,0.280837,0.0,0.0,1490.34,0.85,NORMAL,,
8279,19,2025-04-19 10:15:00,26.6462,115.441,0.705661,0.277878,0.0,0.0,1499.9,0.85,NORMAL,,
8299,19,2025-04-19 10:30:00,38.561,112.184,1.06214,0.31238,0.0,0.0,1493.97,0.85,ALERT,vibration,ALERT_19_VIBRATION
8319,19,2025-04-19 10:45:00,32.4607,106.686,0.680641,0.372397,0.0,0.0,1497.59,0.85,NORMAL,,
8339,19,2025-04-19 11:00:00,37.9143,107.949,0.686593,0.301236,0.0,0.0,1491.71,0.85,NORMAL,,
8359,19,2025-04-19 11:15:00,34.192,93.9975,0.443231,0.353257,0.0,0.0,1493.57,0.85,NORMAL,,
8379,19,2025-04-19 11:30:00,32.1598,98.7095,1.26101,0.236927,0.0,0.0,1497.84,0.85,ALERT,vibration,ALERT_19_VIBRATION
8399,19,2025-04-19 11:45:00,41.4023,101.098,0.717762,0.439021,0.0,0.0,1495.64,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
8419,19,2025-04-19 12:00:00,34.8332,105.874,1.09521,0.062118,0.0,0.0,1499.9,0.85,ALERT,vibration,ALERT_19_VIBRATION
8439,19,2025-04-19 12:15:00,32.0686,104.88,0.604901,0.557441,0.0,0.0,1497.71,0.85,ALERT,acceleration,ALERT_19_ACCELERATION
8459,19,2025-04-19 12:30:00,32.1087,96.0133,0.805143,0.278034,0.0,0.0,1498.96,0.85,NORMAL,,
8479,19,2025-04-19 12:45:00,31.0503,97.7233,0.81046,0.397796,0.0,0.0,1501.07,0.85,NORMAL,,
8499,19,2025-04-19 13:00:00,34.0212,115.165,0.759233,0.294241,0.0,0.0,1504.3,0.85,NORMAL,,
8519,19,2025-04-19 13:15:00,34.1053,98.0558,0.808415,0.116482,0.0,0.0,1493.92,0.85,NORMAL,,
8539,19,2025-04-19 13:30:00,31.8777,104.44,0.61111,0.321515,0.0,0.0,1498.47,0.85,NORMAL,,
8559,19,2025-04-19 13:45:00,35.6892,110.201,0.61494,0.293483,0.0,0.0,1505.69,0.85,NORMAL,,
8579,19,2025-04-19 14:00:00,37.2132,103.426,0.683283,0.390671,0.0,0.0,1484.1,0.85,NORMAL,,
8599,19,2025-04-19 14:15:00,33.4382,109.836,1.02515,0.285423,0.0,0.0,1492.83,0.85,ALERT,vibration,ALERT_19_VIBRATION
8619,19,2025-04-19 14:30:00,32.6367,103.547,0.794049,0.307648,0.0,0.0,1505.82,0.85,NORMAL,,
8639,19,2025-04-19 14:45:00,40.9628,101.732,0.677538,0.460412,0.0,0.0,1492.39,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
8659,19,2025-04-19 15:00:00,40.0965,105.148,0.785732,0.279114,0.0,0.0,1494.12,0.85,ALERT,temperature,ALERT_19_TEMPERATURE
8679,19,2025-04-19 15:15:00,33.6298,107.078,0.559255,0.297463,0.0,0.0,1490.59,0.85,NORMAL,,
8699,19,2025-04-19 15:30:00,35.1715,99.9533,0.595543,0.347959,0.0,0.0,1493.99,0.85,NORMAL,,
8719,19,2025-04-19 15:45:00,32.1624,110.982,0.648834,0.223619,0.0,0.0,1494.25,0.85,NORMAL,,
