motor_id,timestamp,temperature,vibration,courant,score_if,score_rules,score_hybride,is_anomalie,di,niveau_risque,health_score,n_exceed,buffer_size
1,2026-02-25 03:19:05,35.31,0.7018,55.13,0.0,0.0,0.0,0,0.0005,FAIBLE,78.5,0,20
5,2026-02-25 03:19:05,211.83,0.705,79.2,0.0663,1.0,0.7199,1,0.7258,ÉLEVÉ,59.8,2,20
18,2026-02-25 03:19:05,33.79,10.1601,24.26,0.2038,0.7,0.5511,1,0.5557,ÉLEVÉ,51.6,2,20
21,2026-02-25 03:19:05,546.44,30.8745,177.44,0.398,1.0,0.8194,1,0.8287,CRITIQUE,35.9,4,20
1,2026-02-25 03:19:10,35.39,0.724,57.02,0.0336,0.0,0.0101,0,0.0006,FAIBLE,78.3,0,20
5,2026-02-25 03:19:10,213.28,0.6904,81.55,0.1245,1.0,0.7373,1,0.7259,ÉLEVÉ,59.7,2,20
18,2026-02-25 03:19:10,35.78,10.1573,24.33,0.2,0.7,0.55,1,0.5556,ÉLEVÉ,51.8,2,20
21,2026-02-25 03:19:10,546.42,30.9146,178.04,0.4154,1.0,0.8246,1,0.8286,CRITIQUE,35.9,4,20
1,2026-02-25 03:19:15,35.36,0.6984,57.36,0.0,0.0,0.0,0,0.0006,FAIBLE,78.3,0,20
5,2026-02-25 03:19:15,212.27,0.6893,84.67,0.0969,1.0,0.7291,1,0.726,ÉLEVÉ,59.7,2,20
18,2026-02-25 03:19:15,35.24,10.2194,25.14,0.2,0.7,0.55,1,0.5555,ÉLEVÉ,52.6,2,20
21,2026-02-25 03:19:15,546.85,30.8989,173.01,0.4055,1.0,0.8216,1,0.8284,CRITIQUE,36.0,4,20
1,2026-02-25 03:19:20,35.35,0.6839,55.43,0.0,0.0,0.0,0,0.0006,FAIBLE,78.3,0,20
5,2026-02-25 03:19:20,213.13,0.6881,81.97,0.0924,1.0,0.7277,1,0.726,ÉLEVÉ,59.6,2,20
18,2026-02-25 03:19:20,34.81,10.1916,24.33,0.2,0.7,0.55,1,0.5555,ÉLEVÉ,52.9,2,20
21,2026-02-25 03:19:20,546.89,30.9069,175.96,0.413,1.0,0.8239,1,0.8283,CRITIQUE,36.2,4,20
1,2026-02-25 03:19:25,34.64,0.7232,54.78,0.0,0.0,0.0,0,0.0006,FAIBLE,78.4,0,20
5,2026-02-25 03:19:25,212.19,0.7045,79.27,0.0864,1.0,0.7259,1,0.7259,ÉLEVÉ,59.2,2,20
18,2026-02-25 03:19:25,34.34,10.1591,25.33,0.2,0.7,0.55,1,0.5554,ÉLEVÉ,53.0,2,20
21,2026-02-25 03:19:25,548.44,30.9345,183.41,0.4394,1.0,0.8318,1,0.8283,CRITIQUE,36.3,4,20
1,2026-02-25 03:19:30,35.85,0.7067,57.67,0.0,0.0,0.0,0,0.0006,FAIBLE,78.4,0,20
5,2026-02-25 03:19:30,212.45,0.6945,82.55,0.0768,1.0,0.723,1,0.7258,ÉLEVÉ,59.1,2,20
18,2026-02-25 03:19:30,34.84,10.2099,25.8,0.2,0.7,0.55,1,0.5554,ÉLEVÉ,53.3,2,20
21,2026-02-25 03:19:30,548.23,30.985,186.14,0.4496,1.0,0.8349,1,0.8284,CRITIQUE,36.3,4,20
1,2026-02-25 03:19:35,34.77,0.7253,55.96,0.0,0.0,0.0,0,0.0006,FAIBLE,78.4,0,20
5,2026-02-25 03:19:35,212.68,0.6928,83.63,0.0933,1.0,0.728,1,0.7258,ÉLEVÉ,59.0,2,20
18,2026-02-25 03:19:35,34.97,10.238,24.61,0.2,0.7,0.55,1,0.5553,ÉLEVÉ,53.8,2,20
21,2026-02-25 03:19:35,548.19,30.9941,172.22,0.4151,1.0,0.8245,1,0.8284,CRITIQUE,36.3,4,20
1,2026-02-25 03:19:40,35.49,0.6856,57.43,0.0,0.0,0.0,0,0.0005,FAIBLE,78.4,0,20
5,2026-02-25 03:19:40,212.93,0.684,81.45,0.0648,1.0,0.7194,1,0.7257,ÉLEVÉ,58.3,2,20
18,2026-02-25 03:19:40,35.31,10.1863,25.79,0.2,0.7,0.55,1,0.5552,ÉLEVÉ,53.7,2,20
21,2026-02-25 03:19:40,549.06,31.0281,171.37,0.4109,1.0,0.8233,1,0.8283,CRITIQUE,36.3,4,20
1,2026-02-25 03:19:45,35.22,0.6882,58.44,0.0,0.0,0.0,0,0.0005,FAIBLE,78.3,0,20
5,2026-02-25 03:19:45,213.63,0.6863,83.98,0.1074,1.0,0.7322,1,0.7259,ÉLEVÉ,58.3,2,20
18,2026-02-25 03:19:45,35.94,10.2176,24.42,0.2441,0.7,0.5632,1,0.5554,ÉLEVÉ,53.7,2,20
21,2026-02-25 03:19:45,548.91,31.065,184.76,0.4139,1.0,0.8242,1,0.8282,CRITIQUE,36.3,4,20
1,2026-02-25 03:19:50,34.71,0.7009,56.26,0.0,0.0,0.0,0,0.0005,FAIBLE,78.2,0,20
5,2026-02-25 03:19:50,213.2,0.6928,81.58,0.0804,1.0,0.7241,1,0.7258,ÉLEVÉ,58.0,2,20
18,2026-02-25 03:19:50,35.38,10.3207,25.13,0.2,0.7,0.55,1,0.5553,ÉLEVÉ,53.9,2,20
21,2026-02-25 03:19:50,550.08,31.081,178.14,0.4148,1.0,0.8244,1,0.8281,CRITIQUE,36.3,4,20
1,2026-02-25 03:19:55,35.27,0.6991,58.68,0.0,0.0,0.0,0,0.0005,FAIBLE,78.2,0,20
5,2026-02-25 03:19:55,213.69,0.674,84.9,0.0564,1.0,0.7169,1,0.7257,ÉLEVÉ,58.2,2,20
18,2026-02-25 03:19:55,34.74,10.214,24.43,0.2,0.7,0.55,1,0.5553,ÉLEVÉ,53.9,2,20
21,2026-02-25 03:19:55,549.87,31.0945,186.49,0.3947,1.0,0.8184,1,0.828,CRITIQUE,36.3,4,20
1,2026-02-25 03:20:00,35.0,0.711,54.56,0.0,0.0,0.0,0,0.0005,FAIBLE,78.3,0,20
5,2026-02-25 03:20:00,214.35,0.7069,77.83,0.1047,1.0,0.7314,1,0.7257,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:20:00,34.92,10.2005,25.54,0.2,0.7,0.55,1,0.5553,ÉLEVÉ,53.9,2,20
21,2026-02-25 03:20:00,549.78,31.1471,175.88,0.4205,1.0,0.8261,1,0.828,CRITIQUE,36.2,4,20
1,2026-02-25 03:20:05,35.51,0.6917,57.51,0.0,0.0,0.0,0,0.0005,FAIBLE,78.3,0,20
5,2026-02-25 03:20:05,214.2,0.7128,84.43,0.0975,1.0,0.7292,1,0.7257,ÉLEVÉ,59.4,2,20
18,2026-02-25 03:20:05,34.87,10.2672,25.74,0.2,0.7,0.55,1,0.5552,ÉLEVÉ,54.1,2,20
21,2026-02-25 03:20:05,552.3,31.1427,184.88,0.4781,1.0,0.8434,1,0.8282,CRITIQUE,36.2,4,20
1,2026-02-25 03:20:10,35.28,0.759,54.84,0.0,0.0,0.0,0,0.0005,FAIBLE,76.1,0,20
5,2026-02-25 03:20:10,213.5,0.6852,80.32,0.0417,1.0,0.7125,1,0.7256,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:20:10,35.59,10.2152,25.23,0.2,0.7,0.55,1,0.5552,ÉLEVÉ,53.9,2,20
21,2026-02-25 03:20:10,551.45,31.1718,189.87,0.4196,1.0,0.8259,1,0.8282,CRITIQUE,36.1,4,20
1,2026-02-25 03:20:15,34.21,0.7558,58.04,0.0,0.0,0.0,0,0.0005,FAIBLE,76.7,0,20
5,2026-02-25 03:20:15,213.67,0.7121,81.83,0.0633,1.0,0.719,1,0.7256,ÉLEVÉ,59.7,2,20
18,2026-02-25 03:20:15,34.26,10.2496,23.99,0.2,0.7,0.55,1,0.5552,ÉLEVÉ,53.9,2,20
21,2026-02-25 03:20:15,552.3,31.2165,183.95,0.4331,1.0,0.8299,1,0.8281,CRITIQUE,36.0,4,20
1,2026-02-25 03:20:20,34.79,0.6812,55.58,0.0,0.0,0.0,0,0.0005,FAIBLE,76.6,0,20
5,2026-02-25 03:20:20,214.35,0.6635,80.37,0.0843,1.0,0.7253,1,0.7256,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:20:20,34.61,10.2719,25.25,0.2,0.7,0.55,1,0.5551,ÉLEVÉ,54.0,2,20
21,2026-02-25 03:20:20,551.82,31.2369,173.04,0.3989,1.0,0.8197,1,0.828,CRITIQUE,36.0,4,20
1,2026-02-25 03:20:25,34.82,0.7237,55.27,0.0,0.0,0.0,0,0.0005,FAIBLE,76.8,0,20
5,2026-02-25 03:20:25,215.47,0.6948,79.58,0.0942,1.0,0.7283,1,0.7256,ÉLEVÉ,59.3,2,20
18,2026-02-25 03:20:25,34.78,10.2601,24.36,0.2,0.7,0.55,1,0.5551,ÉLEVÉ,54.2,2,20
21,2026-02-25 03:20:25,552.57,31.3038,178.9,0.4283,1.0,0.8285,1,0.8281,CRITIQUE,35.9,4,20
1,2026-02-25 03:20:30,35.6,0.6844,56.26,0.0,0.0,0.0,0,0.0005,FAIBLE,76.6,0,20
5,2026-02-25 03:20:30,214.28,0.6818,84.79,0.084,1.0,0.7252,1,0.7256,ÉLEVÉ,59.3,2,20
18,2026-02-25 03:20:30,34.78,10.3016,24.74,0.2,0.7,0.55,1,0.5551,ÉLEVÉ,54.4,2,20
21,2026-02-25 03:20:30,553.65,31.2796,183.78,0.4529,1.0,0.8359,1,0.8282,CRITIQUE,36.1,4,20
1,2026-02-25 03:20:35,34.91,0.7375,55.06,0.0,0.0,0.0,0,0.0005,FAIBLE,77.1,0,20
5,2026-02-25 03:20:35,214.8,0.7091,82.52,0.0717,1.0,0.7215,1,0.7255,ÉLEVÉ,59.4,2,20
18,2026-02-25 03:20:35,34.52,10.2723,24.67,0.2,0.7,0.55,1,0.555,ÉLEVÉ,54.5,2,20
21,2026-02-25 03:20:35,553.37,31.3026,182.92,0.4094,1.0,0.8228,1,0.8281,CRITIQUE,36.3,4,20
1,2026-02-25 03:20:40,34.38,0.6928,55.06,0.0,0.0,0.0,0,0.0005,FAIBLE,77.2,0,20
5,2026-02-25 03:20:40,215.01,0.7063,86.22,0.0954,1.0,0.7286,1,0.7256,ÉLEVÉ,59.0,2,20
18,2026-02-25 03:20:40,34.58,10.4725,25.35,0.2505,0.7,0.5651,1,0.555,ÉLEVÉ,50.1,2,20
21,2026-02-25 03:20:40,554.43,31.3141,184.49,0.4397,1.0,0.8319,1,0.8282,CRITIQUE,36.3,4,20
1,2026-02-25 03:20:45,34.89,0.7054,57.19,0.0,0.0,0.0,0,0.0005,FAIBLE,77.2,0,20
5,2026-02-25 03:20:45,214.8,0.6581,86.73,0.0456,1.0,0.7137,1,0.7254,ÉLEVÉ,59.0,2,20
18,2026-02-25 03:20:45,35.56,10.2841,26.51,0.2506,0.7,0.5652,1,0.5551,ÉLEVÉ,50.0,2,20
21,2026-02-25 03:20:45,553.5,31.3554,181.24,0.4124,1.0,0.8237,1,0.8281,CRITIQUE,36.3,4,20
1,2026-02-25 03:20:50,34.94,0.7256,57.96,0.0,0.0,0.0,0,0.0005,FAIBLE,77.2,0,20
5,2026-02-25 03:20:50,214.86,0.6843,85.0,0.0777,1.0,0.7233,1,0.7253,ÉLEVÉ,59.1,2,20
18,2026-02-25 03:20:50,35.42,10.2989,25.41,0.2511,0.7,0.5653,1,0.5551,ÉLEVÉ,50.0,2,20
21,2026-02-25 03:20:50,555.15,31.3508,183.42,0.449,1.0,0.8347,1,0.8282,CRITIQUE,36.3,4,20
1,2026-02-25 03:20:55,34.63,0.7183,56.65,0.0,0.0,0.0,0,0.0005,FAIBLE,77.3,0,20
5,2026-02-25 03:20:55,215.62,0.6653,82.71,0.0747,1.0,0.7224,1,0.7252,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:20:55,35.68,10.3343,24.32,0.2178,0.7,0.5553,1,0.5551,ÉLEVÉ,51.1,2,20
21,2026-02-25 03:20:55,555.44,31.3788,167.89,0.4565,1.0,0.8369,1,0.8284,CRITIQUE,36.2,4,20
1,2026-02-25 03:21:00,35.36,0.6954,56.64,0.0,0.0,0.0,0,0.0005,FAIBLE,77.2,0,20
5,2026-02-25 03:21:00,215.41,0.6948,84.2,0.0966,1.0,0.729,1,0.7254,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:21:00,35.0,10.3506,24.96,0.2,0.7,0.55,1,0.5551,ÉLEVÉ,51.9,2,20
21,2026-02-25 03:21:00,555.05,31.4455,180.8,0.3983,1.0,0.8195,1,0.8283,CRITIQUE,36.1,4,20
1,2026-02-25 03:21:05,34.95,0.7009,58.11,0.0,0.0,0.0,0,0.0005,FAIBLE,77.0,0,20
5,2026-02-25 03:21:05,216.0,0.6991,87.85,0.1065,1.0,0.7319,1,0.7255,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:21:05,36.06,10.3459,23.2,0.2366,0.7,0.561,1,0.5552,ÉLEVÉ,52.1,2,20
21,2026-02-25 03:21:05,556.34,31.4852,189.74,0.4433,1.0,0.833,1,0.8284,CRITIQUE,36.1,4,20
1,2026-02-25 03:21:10,35.92,0.6956,57.06,0.0345,0.0,0.0103,0,0.0006,FAIBLE,77.1,0,20
5,2026-02-25 03:21:10,214.74,0.7173,81.83,0.0618,1.0,0.7185,1,0.7255,ÉLEVÉ,59.6,2,20
18,2026-02-25 03:21:10,34.88,10.3053,24.85,0.2,0.7,0.55,1,0.5551,ÉLEVÉ,52.1,2,20
21,2026-02-25 03:21:10,555.85,31.4896,178.48,0.4298,1.0,0.8289,1,0.8283,CRITIQUE,36.1,4,20
1,2026-02-25 03:21:15,35.59,0.6923,54.51,0.0,0.0,0.0,0,0.0006,FAIBLE,76.8,0,20
5,2026-02-25 03:21:15,216.3,0.6991,85.42,0.1011,1.0,0.7303,1,0.7256,ÉLEVÉ,59.6,2,20
18,2026-02-25 03:21:15,35.14,10.3759,25.41,0.2,0.7,0.55,1,0.5551,ÉLEVÉ,52.9,2,20
21,2026-02-25 03:21:15,556.48,31.5064,174.42,0.4226,1.0,0.8268,1,0.8283,CRITIQUE,36.1,4,20
1,2026-02-25 03:21:20,34.53,0.6955,58.8,0.0,0.0,0.0,0,0.0006,FAIBLE,76.7,0,20
5,2026-02-25 03:21:20,216.31,0.6878,82.62,0.0804,1.0,0.7241,1,0.7256,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:21:20,35.12,10.3882,23.26,0.2,0.7,0.55,1,0.555,ÉLEVÉ,53.3,2,20
21,2026-02-25 03:21:20,557.3,31.5269,185.5,0.4517,1.0,0.8355,1,0.8284,CRITIQUE,36.2,4,20
1,2026-02-25 03:21:25,34.99,0.7182,59.24,0.0,0.0,0.0,0,0.0006,FAIBLE,76.8,0,20
5,2026-02-25 03:21:25,216.6,0.7059,84.39,0.102,1.0,0.7306,1,0.7256,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:21:25,34.71,10.3602,26.29,0.2,0.7,0.55,1,0.555,ÉLEVÉ,53.5,2,20
21,2026-02-25 03:21:25,558.07,31.5771,190.6,0.4397,1.0,0.8319,1,0.8285,CRITIQUE,36.1,4,20
1,2026-02-25 03:21:30,34.31,0.6744,54.66,0.0,0.0,0.0,0,0.0006,FAIBLE,77.0,0,20
5,2026-02-25 03:21:30,216.19,0.6694,83.05,0.075,1.0,0.7225,1,0.7256,ÉLEVÉ,59.8,2,20
18,2026-02-25 03:21:30,35.97,10.5175,25.59,0.2369,0.7,0.5611,1,0.555,ÉLEVÉ,53.3,2,20
21,2026-02-25 03:21:30,557.33,31.5521,185.15,0.4238,1.0,0.8271,1,0.8284,CRITIQUE,36.2,4,20
1,2026-02-25 03:21:35,35.28,0.6942,56.42,0.0,0.0,0.0,0,0.0006,FAIBLE,77.0,0,20
5,2026-02-25 03:21:35,216.78,0.6544,82.51,0.0729,1.0,0.7219,1,0.7255,ÉLEVÉ,59.8,2,20
18,2026-02-25 03:21:35,35.52,10.4135,24.82,0.2,0.7,0.55,1,0.5549,ÉLEVÉ,53.6,2,20
21,2026-02-25 03:21:35,558.96,31.592,182.79,0.4754,1.0,0.8426,1,0.8287,CRITIQUE,36.2,4,20
1,2026-02-25 03:21:40,35.63,0.6883,55.49,0.0,0.0,0.0,0,0.0006,FAIBLE,77.0,0,20
5,2026-02-25 03:21:40,217.21,0.7159,83.51,0.0903,1.0,0.7271,1,0.7256,ÉLEVÉ,59.8,2,20
18,2026-02-25 03:21:40,35.72,10.4055,25.15,0.2,0.7,0.55,1,0.5548,ÉLEVÉ,53.7,2,20
21,2026-02-25 03:21:40,558.0,31.6351,175.89,0.371,1.0,0.8113,1,0.8285,CRITIQUE,36.2,4,20
1,2026-02-25 03:21:45,34.38,0.7378,57.05,0.0,0.0,0.0,0,0.0005,FAIBLE,77.5,0,20
5,2026-02-25 03:21:45,216.61,0.7275,89.44,0.0933,1.0,0.728,1,0.7256,ÉLEVÉ,59.7,2,20
18,2026-02-25 03:21:45,34.62,10.3785,25.07,0.2,0.7,0.55,1,0.5548,ÉLEVÉ,53.8,2,20
21,2026-02-25 03:21:45,558.87,31.6878,175.98,0.4226,1.0,0.8268,1,0.8284,CRITIQUE,36.1,4,20
1,2026-02-25 03:21:50,35.41,0.6917,58.17,0.036,0.0,0.0108,0,0.0006,FAIBLE,77.3,0,20
5,2026-02-25 03:21:50,215.08,0.6987,84.17,0.0423,1.0,0.7127,1,0.7254,ÉLEVÉ,59.6,2,20
18,2026-02-25 03:21:50,35.52,10.3758,23.47,0.2378,0.7,0.5613,1,0.5549,ÉLEVÉ,53.7,2,20
21,2026-02-25 03:21:50,560.34,31.6732,184.84,0.4412,1.0,0.8324,1,0.8284,CRITIQUE,36.2,4,20
1,2026-02-25 03:21:55,35.26,0.6851,56.63,0.0,0.0,0.0,0,0.0006,FAIBLE,77.8,0,20
5,2026-02-25 03:21:55,217.43,0.7051,82.49,0.0924,1.0,0.7277,1,0.7254,ÉLEVÉ,59.6,2,20
18,2026-02-25 03:21:55,34.35,10.4567,24.86,0.2,0.7,0.55,1,0.5548,ÉLEVÉ,54.1,2,20
21,2026-02-25 03:21:55,560.16,31.6857,184.72,0.4502,1.0,0.8351,1,0.8285,CRITIQUE,36.3,4,20
1,2026-02-25 03:22:00,34.81,0.6963,57.96,0.0,0.0,0.0,0,0.0005,FAIBLE,77.7,0,20
5,2026-02-25 03:22:00,216.86,0.6942,83.57,0.0417,1.0,0.7125,1,0.7253,ÉLEVÉ,59.2,2,20
18,2026-02-25 03:22:00,34.99,10.4193,25.69,0.2,0.7,0.55,1,0.5548,ÉLEVÉ,54.1,2,20
21,2026-02-25 03:22:00,560.41,31.7332,185.73,0.4352,1.0,0.8306,1,0.8284,CRITIQUE,36.3,4,20
1,2026-02-25 03:22:05,34.43,0.7133,56.65,0.0,0.0,0.0,0,0.0004,FAIBLE,77.5,0,20
5,2026-02-25 03:22:05,218.15,0.6764,80.72,0.1161,1.0,0.7348,1,0.7255,ÉLEVÉ,59.4,2,20
18,2026-02-25 03:22:05,35.06,10.4238,25.26,0.2,0.7,0.55,1,0.5548,ÉLEVÉ,54.1,2,20
21,2026-02-25 03:22:05,560.6,31.7582,185.53,0.4085,1.0,0.8225,1,0.8284,CRITIQUE,36.2,4,20
1,2026-02-25 03:22:10,35.16,0.6952,58.51,0.0,0.0,0.0,0,0.0004,FAIBLE,77.4,0,20
5,2026-02-25 03:22:10,217.93,0.6919,82.37,0.0939,1.0,0.7282,1,0.7256,ÉLEVÉ,59.3,2,20
18,2026-02-25 03:22:10,35.59,10.3993,24.19,0.2321,0.7,0.5596,1,0.5548,ÉLEVÉ,54.0,2,20
21,2026-02-25 03:22:10,561.49,31.7668,182.77,0.4436,1.0,0.8331,1,0.8284,CRITIQUE,36.2,4,20
1,2026-02-25 03:22:15,35.35,0.6826,55.0,0.0,0.0,0.0,0,0.0004,FAIBLE,77.0,0,20
5,2026-02-25 03:22:15,217.66,0.72,77.61,0.0795,1.0,0.7238,1,0.7255,ÉLEVÉ,59.4,2,20
18,2026-02-25 03:22:15,34.22,10.4111,24.6,0.2,0.7,0.55,1,0.5548,ÉLEVÉ,53.8,2,20
21,2026-02-25 03:22:15,561.88,31.8216,183.92,0.4235,1.0,0.827,1,0.8285,CRITIQUE,36.1,4,20
1,2026-02-25 03:22:20,35.49,0.6784,54.9,0.0,0.0,0.0,0,0.0004,FAIBLE,77.2,0,20
5,2026-02-25 03:22:20,217.86,0.6767,84.78,0.0918,1.0,0.7275,1,0.7256,ÉLEVÉ,59.5,2,20
18,2026-02-25 03:22:20,34.83,10.7008,24.73,0.2786,0.7,0.5736,1,0.555,ÉLEVÉ,49.0,2,20
21,2026-02-25 03:22:20,562.54,31.8717,185.28,0.4712,1.0,0.8414,1,0.8286,CRITIQUE,36.0,4,20
1,2026-02-25 03:22:25,34.47,0.7212,57.91,0.0,0.0,0.0,0,0.0004,FAIBLE,77.6,0,20
5,2026-02-25 03:22:25,218.22,0.7176,88.24,0.1008,1.0,0.7302,1,0.7256,ÉLEVÉ,59.3,2,20
18,2026-02-25 03:22:25,34.4,10.4759,25.96,0.2742,0.7,0.5723,1,0.5553,ÉLEVÉ,49.2,2,20
21,2026-02-25 03:22:25,562.94,31.8631,194.28,0.4337,1.0,0.8301,1,0.8287,CRITIQUE,36.0,4,20
1,2026-02-25 03:22:30,35.11,0.6924,55.62,0.0,0.0,0.0,0,0.0004,FAIBLE,77.0,0,20
5,2026-02-25 03:22:30,217.98,0.6625,87.09,0.0708,1.0,0.7212,1,0.7256,ÉLEVÉ,59.6,2,20
18,2026-02-25 03:22:30,34.86,10.4501,24.24,0.284,0.7,0.5752,1,0.5556,ÉLEVÉ,48.8,2,20
21,2026-02-25 03:22:30,563.07,31.8564,188.09,0.4289,1.0,0.8287,1,0.8287,CRITIQUE,36.1,4,20
1,2026-02-25 03:22:35,34.23,0.693,58.55,0.0,0.0,0.0,0,0.0004,FAIBLE,76.3,0,20
5,2026-02-25 03:22:35,218.39,0.6763,85.25,0.0894,1.0,0.7268,1,0.7256,ÉLEVÉ,59.4,2,20
18,2026-02-25 03:22:35,34.52,10.502,24.31,0.261,0.7,0.5683,1,0.5558,ÉLEVÉ,49.6,2,20
21,2026-02-25 03:22:35,563.25,31.903,178.68,0.446,1.0,0.8338,1,0.8288,CRITIQUE,36.3,4,20
1,2026-02-25 03:22:40,35.59,0.6817,54.68,0.0,0.0,0.0,0,0.0004,FAIBLE,76.4,0,20
5,2026-02-25 03:22:40,217.37,0.6968,86.5,0.0411,1.0,0.7123,1,0.7254,ÉLEVÉ,59.4,2,20
18,2026-02-25 03:22:41,35.49,10.4781,24.68,0.2531,0.7,0.5659,1,0.5559,ÉLEVÉ,49.9,2,20
21,2026-02-25 03:22:41,562.95,31.9392,187.34,0.3983,1.0,0.8195,1,0.8286,CRITIQUE,36.3,4,20
1,2026-02-25 03:22:46,35.26,0.6765,54.97,0.0,0.0,0.0,0,0.0004,FAIBLE,76.5,0,20
5,2026-02-25 03:22:46,218.58,0.6744,81.55,0.1152,1.0,0.7346,1,0.7255,ÉLEVÉ,59.7,2,20
18,2026-02-25 03:22:46,35.22,10.5072,25.08,0.2393,0.7,0.5618,1,0.5561,ÉLEVÉ,50.4,2,20
21,2026-02-25 03:22:46,564.65,31.9664,190.34,0.464,1.0,0.8392,1,0.8288,CRITIQUE,36.2,4,20
1,2026-02-25 03:22:51,35.01,0.7159,57.25,0.0,0.0,0.0,0,0.0004,FAIBLE,77.2,0,20
5,2026-02-25 03:22:51,218.2,0.6651,86.87,0.057,1.0,0.7171,1,0.7253,ÉLEVÉ,59.8,2,20
18,2026-02-25 03:22:51,35.12,10.4875,25.15,0.2561,0.7,0.5668,1,0.5562,ÉLEVÉ,49.8,2,20
21,2026-02-25 03:22:51,563.98,31.9634,190.56,0.425,1.0,0.8275,1,0.8287,CRITIQUE,36.2,4,20
1,2026-02-25 03:22:56,34.95,0.6931,55.1,0.0,0.0,0.0,0,0.0004,FAIBLE,77.2,0,20
5,2026-02-25 03:22:56,219.53,0.6747,81.33,0.0966,1.0,0.729,1,0.7254,ÉLEVÉ,59.8,2,20
18,2026-02-25 03:22:56,35.16,10.4903,25.24,0.2523,0.7,0.5657,1,0.5564,ÉLEVÉ,49.9,2,20
21,2026-02-25 03:22:56,564.91,31.9946,181.88,0.4283,1.0,0.8285,1,0.8287,CRITIQUE,36.2,4,20
1,2026-02-25 03:23:01,35.0,0.6994,55.0,0.0,0.0,0.0,0,0.0004,FAIBLE,77.3,0,20
5,2026-02-25 03:23:01,220.03,0.6803,82.61,0.1029,1.0,0.7309,1,0.7254,ÉLEVÉ,59.9,2,20
18,2026-02-25 03:23:01,34.41,10.5378,26.04,0.227,0.7,0.5581,1,0.5565,ÉLEVÉ,50.8,2,20
21,2026-02-25 03:23:01,565.29,32.0283,189.77,0.4166,1.0,0.825,1,0.8286,CRITIQUE,36.2,4,20
1,2026-02-25 03:23:06,35.34,0.67,55.8,0.0309,0.0,0.0093,0,0.0005,FAIBLE,76.8,0,20
5,2026-02-25 03:23:06,219.73,0.6887,86.76,0.1062,1.0,0.7319,1,0.7255,ÉLEVÉ,59.7,2,20
18,2026-02-25 03:23:06,35.31,10.5253,24.45,0.2249,0.7,0.5575,1,0.5565,ÉLEVÉ,50.9,2,20
21,2026-02-25 03:23:06,565.47,32.0511,182.17,0.4442,1.0,0.8333,1,0.8286,CRITIQUE,36.1,4,20
1,2026-02-25 03:23:11,35.35,0.7218,58.27,0.0,0.0,0.0,0,0.0005,FAIBLE,77.3,0,20
5,2026-02-25 03:23:11,218.8,0.6758,87.34,0.0606,1.0,0.7182,1,0.7254,ÉLEVÉ,59.7,2,20
18,2026-02-25 03:23:11,34.85,10.7341,25.28,0.2,0.7,0.55,1,0.5565,ÉLEVÉ,51.9,2,20
21,2026-02-25 03:23:11,565.62,32.0889,185.98,0.3998,1.0,0.8199,1,0.8284,CRITIQUE,36.1,4,20
1,2026-02-25 03:23:16,34.95,0.6703,56.82,0.0,0.0,0.0,0,0.0005,FAIBLE,77.6,0,20
5,2026-02-25 03:23:16,218.93,0.6556,82.87,0.0516,1.0,0.7155,1,0.7253,ÉLEVÉ,59.7,2,20
18,2026-02-25 03:23:16,35.16,10.5496,25.29,0.2,0.7,0.55,1,0.5564,ÉLEVÉ,52.3,2,20
21,2026-02-25 03:23:16,566.34,32.0765,183.89,0.4502,1.0,0.8351,1,0.8285,CRITIQUE,36.2,4,20
1,2026-02-25 03:23:21,34.52,0.7137,57.84,0.0,0.0,0.0,0,0.0005,FAIBLE,77.9,0,20
5,2026-02-25 03:23:21,219.58,0.7425,86.84,0.0891,1.0,0.7267,1,0.7253,ÉLEVÉ,59.0,2,20
18,2026-02-25 03:23:21,34.49,10.5968,24.71,0.2,0.7,0.55,1,0.5563,ÉLEVÉ,53.0,2,20
21,2026-02-25 03:23:21,566.91,32.1585,193.12,0.4412,1.0,0.8324,1,0.8286,CRITIQUE,36.1,4,20
1,2026-02-25 03:23:26,35.23,0.7144,55.59,0.0,0.0,0.0,0,0.0005,FAIBLE,78.5,0,20
5,2026-02-25 03:23:26,219.21,0.6906,81.32,0.1239,1.0,0.7372,1,0.7254,ÉLEVÉ,58.4,2,20
18,2026-02-25 03:23:26,34.8,10.5631,24.92,0.2,0.7,0.55,1,0.5563,ÉLEVÉ,53.1,2,20
21,2026-02-25 03:23:26,566.47,32.1764,185.14,0.3839,1.0,0.8152,1,0.8284,CRITIQUE,36.0,4,20
1,2026-02-25 03:23:31,35.14,0.6753,55.24,0.0,0.0,0.0,0,0.0005,FAIBLE,78.6,0,20
5,2026-02-25 03:23:31,219.81,0.695,87.17,0.0714,1.0,0.7214,1,0.7254,ÉLEVÉ,58.3,2,20
18,2026-02-25 03:23:31,34.39,10.5675,23.96,0.2,0.7,0.55,1,0.5562,ÉLEVÉ,53.1,2,20
