measurement_id,motor_id,timestamp,temperature,courant,vibration,acceleration,thdi,thdu,vitesse,cosphi,Alert_Status,alert_parameter,alert_code,vib_mean,vib_std,vib_max,vib_energy,vib_energy_mean,vib_kurt,crest_factor,temp_mean,temp_std,temp_trend,courant_mean,courant_std,envelope,envelope_mean,fft_max_amp,fft_dominant_freq,vib_rms,vib_skewness,peak2peak,spectral_entropy,shape_factor,impulse_factor,health_score
7821,1,2025-04-18 14:45:00,27.4543,54.6015,0.924859,0.346264,0.0,0.0,1494.14,0.85,NORMAL,,,0.7822099,0.25290524582099694,1.29284,0.855364169881,0.6726153378536,-0.6117337391015965,1.5763817444429586,34.20553,5.7749134775108715,-0.2516533834586478,59.85428499999999,5.854104532383991,0.9531840148227674,0.8341759965627056,1.9263790267634067,4.0,0.8201312930583736,0.6400273353103613,0.8632420000000001,2.0398215845731182,1.048479815980204,1.6528044433433986,34.38263135022687
7841,1,2025-04-18 15:00:00,33.2548,55.5241,0.66347,0.308506,0.0,0.0,1493.38,0.85,NORMAL,,,0.7939035000000001,0.2408635134505365,1.29284,0.4401924409,0.6853972378183999,-0.5134834920531466,1.5616136809325332,34.449194999999996,5.616891804049156,-0.35719360902255776,59.89083000000001,5.823046171811835,0.6993862445741652,0.839764663328612,1.7586121038278748,4.0,0.827887213223154,0.7542955309418812,0.809611,2.0247935248909465,1.042805847537324,1.6284598800377377,35.372795699494645
7861,1,2025-04-18 15:15:00,30.5012,50.8883,0.575572,0.453107,0.0,0.0,1499.74,0.85,NORMAL,,,0.7897132499999999,0.24403510434617792,1.29284,0.331283127184,0.68022249277115,-0.5589868627731756,1.5675423602239587,33.98513,5.535889568804626,-0.32938345864661805,60.174605,5.17198874693232,0.5759997534315079,0.8341566216693834,1.8347636673901964,4.0,0.8247560201484739,0.748497962729275,0.809611,1.9901805564442065,1.0443740422287457,1.6371005530968357,37.127699587847864
7881,1,2025-04-18 15:30:00,34.4445,50.3991,0.811791,0.190166,0.0,0.0,1484.43,0.85,NORMAL,,,0.8000478,0.24015113962572984,1.29284,0.6590046276810001,0.6948654236552001,-0.547883818236556,1.5509379722583723,33.405975,4.7614511269785345,-0.13267676691729388,59.35518499999999,5.36382139585251,0.8119109396431653,0.8309316450315537,1.868155154385626,4.0,0.8335858825911102,0.6774375702770501,0.809611,1.9783612789295402,1.0419200972106795,1.6159534447617339,41.85757720775956
7901,1,2025-04-18 15:45:00,36.5088,59.1223,0.71941,0.160556,0.0,0.0,1499.87,0.85,NORMAL,,,0.7724768,0.21342349813151948,1.29284,0.5175507481,0.6399925166152001,-0.0703031563765455,1.6160594461284,33.367525,4.731550574586339,-0.02721661654135488,59.368190000000006,5.362878439489072,0.7363373921578312,0.803652554563038,1.628817248127751,3.0,0.7999953228708279,0.7826048386113428,0.809611,1.8199274570652644,1.0356237518527471,1.6736295489086153,45.183026486743536
7921,1,2025-04-18 16:00:00,35.2474,56.6031,0.608546,0.330886,0.0,0.0,1493.14,0.85,NORMAL,,,0.77319055,0.21281917365057387,1.29284,0.370328234116,0.64085102724895,-0.05550704061572587,1.6149766132030452,33.21996,4.617598005730492,0.0759204511278185,59.11259,5.366955164111107,0.6283828299848842,0.8053024892499412,1.6263977530379576,3.0,0.8005317153298488,0.7859928094602645,0.809611,1.8179472127951326,1.0353614827476711,1.6720845829374342,46.22726743756453
7941,1,2025-04-18 16:15:00,41.3124,56.1381,0.419578,0.307345,0.0,0.0,1490.69,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7495430000000001,0.22479979985030416,1.29284,0.176045698084,0.6098229113611,-0.0360128155119801,1.6555523249204047,33.310345,4.7625084877918455,0.29075947368420946,58.84034499999999,5.373141124487411,0.42349543540490103,0.7786885854044955,1.6970371038352527,4.0,0.7809115899774443,0.7736874580627291,0.873262,1.9583809477662277,1.0418502860217411,1.7248376654510311,47.42909421086298
7961,1,2025-04-18 16:30:00,32.234,56.5981,0.552301,0.490357,0.0,0.0,1497.72,0.85,NORMAL,,,0.7289206,0.22292896753223762,1.29284,0.30503639460100007,0.5785376994411,0.37340753641127655,1.6997261180177219,33.559450000000005,4.554702321719123,0.1797234586466156,58.580465000000004,5.3483152905992615,0.5931376350463432,0.7601011646972854,2.0348831091700195,4.0,0.7606166573518489,0.992934129737987,0.873262,1.7896751666550292,1.0434835513063636,1.7736362482091517,44.08835299450016
7981,1,2025-04-18 16:45:00,42.5851,65.1508,0.682651,0.258365,0.0,0.0,1502.26,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7225448,0.22230562752935662,1.29284,0.466012387801,0.5690197904366999,0.5332039835663531,1.7138826971467265,34.171389999999995,4.908690281306139,0.25792736842105113,58.343309999999995,4.907221816326584,0.6826724501479029,0.7535096202158281,2.0089042470357676,4.0,0.754334004560778,1.0864888759246762,0.873262,1.8072024524394004,1.0439961695340993,1.7892869732239622,39.041322340768346
8001,1,2025-04-19 07:00:00,33.3705,56.0147,0.340147,0.544685,0.0,0.0,1492.91,0.85,ALERT,acceleration,ALERT_1_ACCELERATION,0.70698615,0.237895346529403,1.29284,0.11569998160899998,0.55359390239715,0.2688278088758338,1.7375972917722937,33.967034999999996,4.8493981969849544,0.29837360902255566,58.37275999999999,4.89052964254707,0.3774390035598414,0.7392445068560434,1.701328430114815,4.0,0.7440389118837468,0.8653629615067633,0.952693,2.0629706546832356,1.0524094578533645,1.828663826259307,46.410282838789556
8021,1,2025-04-19 07:15:00,43.6358,50.5877,0.720376,0.223365,0.0,0.0,1492.26,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.69414485,0.22931871924010847,1.29284,0.518941581376,0.53179479402575,0.9007303611183737,1.7728530513756802,34.42058,5.310516415130292,0.44593879699247996,57.49198,4.604805829679762,0.9169228124890675,0.7361886874159791,1.599126518817321,4.0,0.7292426167097957,1.0503435897119953,0.952693,2.0132204858141334,1.0505625960622385,1.862493106644106,38.41876736551571
8041,1,2025-04-19 07:30:00,36.1258,61.4578,1.07592,0.263926,0.0,0.0,1490.37,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.71861505,0.24293673715479594,1.29284,1.1576038464,0.57247493543295,0.04335318069164762,1.708702841252636,34.689965,5.250192267384106,0.4121546616541353,57.484260000000006,4.597658564896758,1.1031204518895645,0.7612363530127203,1.4811158945205438,7.0,0.7566207342076676,0.7865576332377021,0.952693,2.0536686013884697,1.0528874021700216,1.799071697984795,41.785172380349955
8061,1,2025-04-19 07:45:00,42.8157,70.8796,0.938204,0.231793,0.0,0.0,1493.87,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7331944,0.24710229564619798,1.29284,0.8802267456160001,0.5955805954793001,-0.29103555523292357,1.6752302639588577,35.104295,5.554960622388724,0.5256966165413524,58.365700000000004,5.368548965870328,0.9382484046142808,0.7732440432944785,1.7334594136652968,2.0,0.7717386834151182,0.6048530974321754,0.952693,1.9964763552169762,1.0525703447306034,1.7632976987231521,34.18825090093945
8081,1,2025-04-19 08:00:00,43.2745,56.0753,0.905309,0.280056,0.0,0.0,1499.36,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7335147500000001,0.24733247601172814,1.29284,0.8195843854810001,0.59615857447315,-0.30248268905835074,1.6744179945922133,35.899345,5.528105848487236,0.5203486466165402,58.23613,5.392121960210979,0.9156206697895883,0.7715645081211608,1.7388200628786705,2.0,0.7721130580900377,0.6011367673323363,0.952693,1.9940787422893849,1.0526210373239482,1.7625276086642734,29.171074557635382
8101,1,2025-04-19 08:15:00,35.1416,50.2544,1.21318,0.255242,0.0,0.0,1496.95,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.72953175,0.23832865974948714,1.21318,1.4718057124,0.58617709681315,-0.6126198180495095,1.58456777201747,36.436465000000005,4.82967807440564,0.3279424812030068,57.56270000000001,5.51054834190039,1.2226919229060367,0.768033899062369,1.7120868784035768,2.0,0.7656220326069189,0.4655492995605175,0.873033,1.9663325308429724,1.0494704741191159,1.6629570931450794,28.694453215789192
8121,1,2025-04-19 08:30:00,27.211,54.5681,0.650662,0.400174,0.0,0.0,1500.55,0.85,NORMAL,,,0.72664355,0.2389470985164256,1.21318,0.42336103824399995,0.58225177885155,-0.6128427494471222,1.589900073818525,36.232690000000005,5.134745397767506,0.11483488721804483,57.14446,5.397790994120711,0.81727412981685,0.7653237646439616,1.730469456648398,2.0,0.763054243715052,0.49724475743255614,0.873033,1.9730197789071917,1.0501080518294617,1.6695668713090939,30.24106314062082
8141,1,2025-04-19 08:45:00,37.8465,50.9717,0.55253,0.230457,0.0,0.0,1504.45,0.85,NORMAL,,,0.72567275,0.23964710339687634,1.21318,0.30528940089999995,0.58116013755075,-0.6265997566498105,1.5913925938696172,36.176339999999996,5.1092044519670425,0.18116526315789377,56.59333,5.439107594962533,0.5550566519002135,0.764479028321296,1.7464987124630236,2.0,0.7623385977049503,0.4991845545539335,0.873033,1.9717957778260118,1.0505266963027393,1.671800406351485,30.466773849163495
8161,1,2025-04-19 09:00:00,38.4932,60.1192,0.469343,0.240958,0.0,0.0,1483.52,0.85,NORMAL,,,0.7219244,0.2431931699457298,1.21318,0.22028285164900002,0.5773606113282,-0.6816568668712937,1.5966203687787504,36.233435,5.1293661503639845,0.23281526315789378,56.42379999999999,5.262145503699555,0.4825906982910806,0.7602264167360697,1.8214291950069057,2.0,0.7598424911310239,0.48427509574956473,0.873033,1.943137461622071,1.0525236300068266,1.6804806685014653,29.59985950573106
8181,1,2025-04-19 09:15:00,45.4039,61.0713,0.651363,0.347726,0.0,0.0,1496.94,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7303311,0.23734334504965138,1.21318,0.42427375776900006,0.5868987858946,-0.5763254738439931,1.5835932283203047,36.427825,5.406295912406186,0.4472324060150373,56.81372,5.305129910865336,0.7428910551688485,0.7662651119671373,1.6916244587608371,2.0,0.7660931966116133,0.465412452827072,0.873033,1.9707933141074603,1.0489669624676348,1.661136980663788,29.214263760587507
8201,1,2025-04-19 09:30:00,33.3486,61.2645,0.924275,0.416073,0.0,0.0,1498.46,0.85,NORMAL,,,0.71997435,0.2230069756117566,1.21318,0.8542842756249999,0.56560857027085,-0.37086128257433915,1.6131221359641645,36.510479999999994,5.342396289031025,0.3285225563909771,56.914485,5.372534793918842,0.9372116974395374,0.7556787096539189,1.749080028571278,2.0,0.7520695248917151,0.425499580499017,0.873033,1.9597499684255477,1.0445782184422776,1.6850322491557759,33.586354412112975
8221,1,2025-04-19 09:45:00,29.941,61.2873,0.50173,0.294002,0.0,0.0,1492.88,0.85,NORMAL,,,0.6988179,0.2226173352624586,1.21318,0.2517329929,0.5354270114218,-0.1531036409145532,1.6579640257919914,36.634814999999996,5.145858076394506,0.09168052631578864,57.248775,5.4287494317292015,0.5025746022869335,0.7331482390271271,1.6778757777216897,2.0,0.7317287826932873,0.6282020948159693,0.873033,2.0057161229346225,1.0470950753353518,1.7360459688624947,38.242875545247294
8241,1,2025-04-19 10:00:00,29.8166,61.6196,0.748001,0.277768,0.0,0.0,1492.52,0.85,NORMAL,,,0.7030444499999999,0.22271332884048026,1.21318,0.5595054960010001,0.5413926641768501,-0.2045616835180475,1.6488040976463876,36.462905,5.319228995028553,-0.059091203007519334,57.553549999999994,5.497496745026689,0.7498232711685004,0.7356700903568438,1.731898837833798,2.0,0.7357939006113398,0.5697685939037384,0.873033,2.0020228728553047,1.0465823314084302,1.7256092388957638,38.11040059798827
8261,1,2025-04-19 10:15:00,36.9054,48.1057,0.647593,0.185421,0.0,0.0,1501.86,0.85,NORMAL,,,0.7066455,0.22112030502551985,1.21318,0.419376693649,0.5457973425000999,-0.16689791659723285,1.64213755420336,36.783114999999995,5.130881381992648,-0.1469020300751883,57.41442000000001,5.706303567533208,0.663720010012656,0.7400561031859014,1.8020942567442368,2.0,0.7387809841218843,0.5415354248649127,0.873033,1.9566560963620994,1.0454761023404355,1.7168155719992335,36.40047615654241
8281,1,2025-04-19 10:30:00,34.324,54.1617,0.851709,0.294558,0.0,0.0,1495.63,0.85,NORMAL,,,0.7086414,0.2222963606400959,1.21318,0.7254082206810001,0.5491175221501,-0.2385762820937427,1.637165523632192,36.77709,5.133841958375695,-0.21895774436090265,57.602549999999994,5.521888132695201,0.8521550817772288,0.7420683102926044,1.8388162868180642,2.0,0.7410246434161957,0.5146413143622164,0.873033,1.9482132646088886,1.0456976439289294,1.711980133094143,35.151563184711975
8301,1,2025-04-19 10:45:00,35.6519,56.4535,0.549461,0.338673,0.0,0.0,1489.94,0.85,NORMAL,,,0.70014395,0.22509367301437558,1.21318,0.30190739052099996,0.53833535427115,-0.2766082494740205,1.65347940666862,36.734245,5.139771093354137,-0.2392680451127832,57.46911,5.515472369034138,0.5614098475666417,0.733321933063045,1.7569040213097153,2.0,0.7337134006348459,0.5928414725281356,0.873033,1.972987720027334,1.0479464966981427,1.7327579539425315,35.64088384907201
8321,1,2025-04-19 11:00:00,39.0453,62.4341,0.92957,0.250974,0.0,0.0,1492.64,0.85,NORMAL,,,0.7161951500000001,0.22961860580863785,1.21318,0.8641003849,0.5630239618103501,-0.5769142432710241,1.6168204822879855,36.92414,5.152090816705271,-0.22972947368421204,57.760659999999994,5.620401736662048,0.9352494025229044,0.7486652616899461,1.7326045106099812,2.0,0.7503492265674364,0.40024235093034194,0.873033,2.0136861292670707,1.0476882250874613,1.6939237836308665,28.646455465147397
8341,1,2025-04-19 11:15:00,30.7077,61.0992,0.624169,0.372281,0.0,0.0,1491.83,0.85,NORMAL,,,0.7264246999999999,0.22006740394254326,1.21318,0.38958694056099996,0.5737010239342,-0.4067586046562588,1.6017046227511689,36.393905000000004,5.221922781734193,-0.24924744360902348,58.00871500000001,5.654397081105628,0.6256503876196802,0.758773009300685,1.6237418615430577,2.0,0.7574305406664033,0.43974167039780515,0.873033,1.9979191369310139,1.0426827992271195,1.670069861790121,33.16881435472497
8361,1,2025-04-19 11:30:00,33.3211,43.8876,1.01498,0.403196,0.0,0.0,1486.46,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.74955865,0.22506199013728467,1.21318,1.0301844004,0.60995842422415,-0.6644292383150043,1.5533707554357876,36.44826,5.181847388863698,-0.358827368421053,57.37319,6.475907310209216,1.0235577843103005,0.780294016763883,1.4190457915865613,3.0,0.7809983509740274,0.2323712512841218,0.873033,2.049331803688152,1.0419442827216832,1.618525779645761,26.025937736849407
8381,1,2025-04-19 11:45:00,33.0552,59.0941,0.677001,0.370194,0.0,0.0,1500.18,0.85,NORMAL,,,0.7492761499999999,0.2251539206277095,1.21318,0.458330354001,0.6095743225341501,-0.666872899798995,1.5538600791731105,35.971765000000005,5.023578123763229,-0.3104021804511274,57.07035499999999,6.230004931524206,0.700584621549127,0.7811896253339441,1.4204750072677037,3.0,0.7807524079592391,0.23555846958596569,0.873033,2.047726630272993,1.0420088867331894,1.6191360133121335,28.904179032456213
8401,1,2025-04-19 12:00:00,35.8876,58.0246,0.843294,0.475249,0.0,0.0,1486.66,0.85,NORMAL,,,0.7744335,0.20416535108183356,1.21318,0.711144770436,0.6393465619754999,-0.7255244050492431,1.5172497495641437,36.09762,4.986371535294963,-0.3526771428571438,57.17085000000001,6.2282905428206865,0.8564015982072902,0.8051377550663166,1.337456,10.0,0.7995914969379676,0.3744482096206631,0.7438369999999999,2.0756411004733586,1.0324856761819858,1.5665386355748574,25.394567494412744
8421,1,2025-04-19 12:15:00,30.5619,65.208,0.706993,0.238251,0.0,0.0,1494.05,0.85,ALERT,courant,ALERT_1_COURANT,0.77376435,0.20437367396183997,1.21318,0.49983910204899995,0.63839143800915,-0.7293271167641864,1.518384335554856,35.443925,4.799604237069954,-0.31273496240601634,57.901865,6.272793032845985,0.7322854750138068,0.7959058881925535,1.3508390000000001,10.0,0.7989940162536575,0.3824409265160656,0.7438369999999999,2.07928713435681,1.0326063939506274,1.5678933753307536,29.220394620418034
8441,1,2025-04-19 12:30:00,28.4338,62.082,0.717608,0.275258,0.0,0.0,1487.76,0.85,NORMAL,,,0.75584875,0.19181124190693707,1.21318,0.514961241664,0.60625930777235,-0.262934341089732,1.5581025268565414,35.059325,5.044050020712247,-0.40211315789473717,57.933074999999995,6.292937101216609,0.7698392823682556,0.779241829716488,1.4492536047985145,9.0,0.7786265521881142,0.5385394987868394,0.7438369999999999,1.9943997767756019,1.0301353956833015,1.6050565650799098,40.83205015459868
8461,1,2025-04-19 12:45:00,33.2255,57.6475,1.07178,0.385713,0.0,0.0,1495.83,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.76252755,0.20061831894774307,1.21318,1.1487123683999998,0.61968358891155,-0.4904897300322988,1.5411334403479728,34.579815,4.7128566362635675,-0.3058415789473687,57.27147,5.5066214201010695,1.0755193065483084,0.7861053748131894,1.5589894467380596,9.0,0.7871998405179906,0.5385087382911188,0.7438369999999999,1.9608133423544944,1.0323559319078173,1.5909982510258176,39.20309837772991
8481,1,2025-04-19 13:00:00,39.0968,58.6337,0.762469,0.52942,0.0,0.0,1504.65,0.85,ALERT,acceleration,ALERT_1_ACCELERATION,0.75538555,0.19779039752847205,1.21318,0.581358975961,0.60777231843555,-0.2704048097219882,1.5561619196114795,34.37093,4.38863534227595,-0.10402872180451184,57.39939,5.507087716360103,0.782880234633983,0.7794683530554092,1.6971629292479826,9.0,0.779597536191303,0.6528169653946909,0.7438369999999999,1.9030640067678193,1.032052486520626,1.6060407806238275,44.684658067357795
8501,1,2025-04-19 13:15:00,34.0391,59.0644,0.762998,0.213089,0.0,0.0,1493.79,0.85,NORMAL,,,0.73287645,0.16601344032827256,1.07178,0.5821659480039999,0.5632903302157499,-0.6022727062556439,1.428037131664261,34.315805,4.385368536211592,-0.09660067669173023,57.83988999999999,5.25193126582474,0.7768747785777663,0.7571774958389956,1.248427025641389,9.0,0.750526701867262,0.3917301363553215,0.6024369999999999,1.9917530295852923,1.0240835284626468,1.462429306518951,55.64010724331969
8521,1,2025-04-19 13:30:00,39.8859,58.5069,0.644234,0.237312,0.0,0.0,1498.54,0.85,NORMAL,,,0.73255505,0.16618711509002349,1.07178,0.41503744675599996,0.56287415064135,-0.6080042273605808,1.4285649672979501,34.94955,4.217212452307162,-0.12920902255639125,58.036829999999995,5.19634205177572,0.6564163992892404,0.7491346093126151,1.254330827366021,9.0,0.750249392296555,0.3947993744034415,0.6024369999999999,1.9906541263491149,1.0241542820193523,1.4630709303511444,51.7653749821208
8541,1,2025-04-19 13:45:00,41.1003,50.5527,0.652662,0.313196,0.0,0.0,1493.49,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7375616500000001,0.1619320109371034,1.07178,0.42596768624399994,0.5689080649085498,-0.4845466720569154,1.4209689980527458,35.11224,4.39391194859431,0.004400150375939194,58.015879999999996,5.2270793170706185,0.654286648121296,0.7540961091236692,1.3312617125174195,9.0,0.754259945183721,0.39926341688272105,0.6024369999999999,1.9409085372175328,1.0226398622556923,1.4531395423648454,52.00826115701364
8561,1,2025-04-19 14:00:00,43.394,55.2905,0.934458,0.113971,0.0,0.0,1495.1,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7608174,0.15461801444558354,1.07178,0.8732117537640001,0.6015545100142999,-0.7110899364445555,1.3818730735182918,35.357279999999996,4.717149831770055,0.1760945864661644,57.774445,5.236324190284941,0.934766053797524,0.7767048768989915,1.5248480000000002,10.0,0.7755994520461577,0.3854211107682605,0.57005,1.604347652550286,1.019429170556205,1.4087217229670066,44.25605623289649
8581,1,2025-04-19 14:15:00,34.7196,65.3981,0.664127,0.280668,0.0,0.0,1500.78,0.85,ALERT,courant,ALERT_1_COURANT,0.7614556,0.15416814115879401,1.07178,0.441064672129,0.6023940557323,-0.6963590373967135,1.3809097920005085,34.823065,4.081685005546098,0.32561571428571323,57.990784999999995,5.464129594313026,0.7368059531205636,0.7764006217965773,1.5120840000000002,10.0,0.7761404871106132,0.3820661357485493,0.57005,1.6091535246770552,1.019285282150828,1.4075410287775925,47.61387262224209
8601,1,2025-04-19 14:30:00,38.5246,56.3994,0.680247,0.253311,0.0,0.0,1498.02,0.85,NORMAL,,,0.7492542,0.150209624696394,1.07178,0.46273598100900004,0.5828166410015,-0.3617555118701268,1.4039113213294243,35.081865,4.14684828149801,0.35521375939849553,57.74753,5.418823763715759,0.6804545799540272,0.7635627659223017,1.2680560000000003,10.0,0.7634242863581824,0.5863675065623397,0.57005,1.7521301455654763,1.0189122534638713,1.43046244995295,52.71336710134895
8621,1,2025-04-19 14:45:00,40.5741,62.4996,0.694078,0.357273,0.0,0.0,1498.36,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7588716,0.13928803770052584,1.07178,0.48174427008399995,0.5943172048606999,-0.24604610157445306,1.3902615015064135,35.61352,4.134665227280686,0.35250270676691653,57.808145,5.467069275164478,0.8261922086235882,0.7797436462391345,1.0757080000000003,10.0,0.7709197136282739,0.8222002911328045,0.522319,1.8306009863266313,1.0158763519578249,1.4123337842497548,50.105466886056256
8641,1,2025-04-19 15:00:00,43.7903,62.5806,0.0912446,0.149801,0.0,0.0,1485.27,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7260337800000001,0.20425257638269334,1.07178,0.00832557702916,0.5667582089121079,3.012841364717328,1.423661492991881,36.312205,4.281575640797235,0.3777835338345865,57.856195,5.506412740898711,0.09125680262988328,0.7468153228122036,1.5281886081618434,8.0,0.7528334536350706,-1.1256650789269556,0.9805354,2.0476417555824864,1.0369124320884326,1.4762123031297354,32.47411857136399
8661,1,2025-04-19 15:15:00,37.8244,62.252,0.646278,0.322354,0.0,0.0,1504.06,0.85,NORMAL,,,0.72596803,0.20427936576060446,1.07178,0.417675253284,0.566673136893858,3.0082848322169733,1.4237683528403957,36.358155,4.2931924984702095,0.408752556390976,58.563509999999994,5.080075128215702,0.7289252666063805,0.7500755856418898,1.5269958685459586,8.0,0.7527769502939486,-1.1243879524804876,0.9805354,2.0484537169589077,1.0369285122059992,1.4763460017979773,32.203863500854844
8681,1,2025-04-19 15:30:00,24.6151,57.8598,0.695706,0.39957,0.0,0.0,1491.07,0.85,NORMAL,,,0.71816788,0.2021931435089091,1.07178,0.48400683843600006,0.554603067781608,3.0756058265204844,1.4391780089862887,35.87271,5.0223026379602995,0.20887639097744212,58.748415,4.977695419862592,0.6989937355154481,0.7424175183288008,1.6086224032498393,8.0,0.7447167701761576,-1.0539190249246586,0.9805354,1.9145027725527584,1.0369675251129167,1.4923808601794042,36.253638822545476
8701,1,2025-04-19 15:45:00,37.7243,50.2966,0.642718,0.278825,0.0,0.0,1489.1,0.85,NORMAL,,,0.72283073,0.199150182418419,1.07178,0.413086427524,0.5601620196317579,3.5347210596742746,1.4320191259135777,35.976330000000004,5.03885867581558,0.23184120300751773,58.44057,5.3066133179666535,0.6449619552053861,0.746595123710738,1.6079875082998674,8.0,0.7484397234458884,-1.14516026994201,0.9805354,1.8895622641024745,1.035428754406249,1.4827537818117476,35.16379295930434
8721,1,2025-04-19 16:00:00,37.9736,56.2973,0.581701,0.297658,0.0,0.0,1501.96,0.85,NORMAL,,,0.7054372799999999,0.19529747092713828,1.07178,0.338376053401,0.5338758030568079,3.5869966863359437,1.4668494054898622,35.922745,5.010120924528127,0.3088310526315789,58.13373,5.240555725563548,0.6292363867127765,0.7312944729202316,1.4385073358226192,8.0,0.7306680525770973,-1.0238253200123197,0.9805354,1.8914457244055358,1.0357661442861812,1.5193129550520594,37.84573483840992
8741,1,2025-04-19 16:15:00,35.1226,53.0993,0.956958,0.0906542,0.0,0.0,1507.3,0.85,NORMAL,,,0.72207673,0.2020684686188403,1.07178,0.915768613764,0.560184886716958,3.1980135387437114,1.431989897672796,36.14349,4.863364075346226,0.215057593984962,57.733735,5.307177935021,0.9731887481652228,0.7486713909475087,1.3615808040327675,1.0,0.7484549997942147,-1.0707215658818523,0.9805354,2.093186640299638,1.0365311159628197,1.4843020886654217,34.11719120694025
8761,1,2025-04-19 16:30:00,32.6384,52.0319,0.71022,0.18341,0.0,0.0,1491.92,0.85,NORMAL,,,0.70683873,0.1899454184453083,1.07178,0.5044124484,0.5338962891169581,4.176297481480488,1.4668212630828161,36.109355,4.88655706526372,0.12042082706766807,58.14095,4.428588951050714,0.7119356687824285,0.7330902851711152,1.263859297559583,1.0,0.7306820711615676,-1.2396341755611557,0.9805354,2.069476760421948,1.0337323622997219,1.5163006114332465,36.780653925150844
8781,1,2025-04-19 16:45:00,32.91,59.6849,0.874489,0.232861,0.0,0.0,1503.32,0.85,NORMAL,,,0.71671313,0.19341423030039928,1.07178,0.764731011121,0.5492163219729579,3.961482842704176,1.4462185586138543,36.102095000000006,4.891438893830606,0.026492255639096896,58.17049000000001,4.437243313839186,0.8860747788813971,0.7423647930377286,1.3740291657134651,1.0,0.7410913047479089,-1.2960429940333489,0.9805354,2.078487917854348,1.0340138511399881,1.4954100234002827,35.44987317718807
8801,1,2025-04-21 07:00:00,34.8592,55.4104,0.771473,0.380869,0.0,0.0,1493.61,0.85,NORMAL,,,0.71312208,0.19159857145407894,1.07178,0.5951705897289999,0.543417612937608,4.117519718211155,1.4539142488949506,36.050675,4.899211612932157,0.005349849624059029,58.03977999999999,4.480064303650357,0.8034606492482751,0.7397177455897779,1.3155440578671938,1.0,0.7371686461981465,-1.2898532620759833,0.9805354,2.1087736523276424,1.03372012428002,1.5029404200989815,36.29207482544639
8821,1,2025-04-21 07:15:00,35.8014,58.7198,0.548229,0.264505,0.0,0.0,1492.19,0.85,NORMAL,,,0.70518388,0.19512237737636295,1.07178,0.30055503644099996,0.533453409657208,3.446507499543811,1.467430023117157,36.312650000000005,4.727334194537333,-0.0848760902255641,57.71537000000001,4.156939406785273,0.5557456584670734,0.7308907547624413,1.2660152160187041,7.0,0.7303789493524632,-1.1285198885510779,0.9805354,2.137229300393209,1.0357283667867376,1.5198589032978762,35.52734412609036
8841,1,2025-04-21 07:30:00,39.2095,55.4134,0.782893,0.314171,0.0,0.0,1495.69,0.85,NORMAL,,,0.70844813,0.19588575388398183,1.07178,0.612921449449,0.538351420046458,3.4257779182256805,1.4607393093438779,36.851434999999995,4.383676420453119,-0.16789541353383444,57.38194,4.054437831289264,0.7883904842186135,0.7318183148549591,1.3111613752589413,7.0,0.7337243488166779,-1.163315924818609,0.9805354,2.115304438111653,1.0356782899278734,1.5128559919935762,31.841437165110726
8861,1,2025-04-21 07:45:00,26.9807,53.4422,0.762591,0.245177,0.0,0.0,1499.88,0.85,NORMAL,,,0.69298868,0.1769916521444046,0.956958,0.581545033281,0.5099930532905079,4.973904217327334,1.340018353000278,36.53919499999999,4.852833619809405,-0.3661575187969933,57.17167499999999,4.147907894840372,0.7666165940961043,0.7163731792323489,1.298066505306763,7.0,0.7141379791682473,-1.773077982465615,0.8657134,2.0337127672329127,1.0305189662516974,1.3809143298258286,45.8631380853775
8881,1,2025-04-21 08:00:00,26.1394,57.5166,0.827484,0.0619105,0.0,0.0,1495.16,0.85,NORMAL,,,0.69623943,0.1789214738620891,0.956958,0.684729770256,0.515161593005258,4.780421341455621,1.33327930492123,35.891324999999995,5.3344440378074856,-0.47434278195488816,57.11582000000001,4.134684603971134,0.8277430741442424,0.7186163212078618,1.2492576417391192,7.0,0.7177475830716938,-1.7524763624047377,0.8657134,2.022567016690766,1.0308918902234565,1.3744668247610354,49.28944649109682
8901,1,2025-04-21 08:15:00,33.7262,61.4449,0.715643,0.401044,0.0,0.0,1493.02,0.85,NORMAL,,,0.69387168,0.1783037989130545,0.956958,0.512144903449,0.511660540777508,4.7921750758079,1.3378330297819756,35.87568,5.340617469484989,-0.5345187969924826,57.23484500000001,4.226964503290638,0.7161754381987193,0.7155813541889096,1.202921109132721,7.0,0.7153045091270626,-1.7326413717793807,0.8657134,2.032086185459213,1.0308887489055236,1.3791570202444967,49.70884575495173
